fecha,reservorio,capacidad_util_max,volumen_ref,volumen_actual,pct_llenado,volumen_dia_anterior_m3,indicador_extra
2025-12-11,Dique de los Españoles,1.0,0.43679587732528913,0.3566965811965812,,0.3566965811965812,
2025-12-11,Aguada Blanca,22.5420044,11.042251,0.413182,0.48985222449872295,,0.018329425931617686
2025-12-11,El Frayle,119.0195465,68.886664,0.0,0.57878446041634,,0.0
2025-12-11,El Pañe,136.5767576,113.8514314,39.397957399999996,0.8336076606346378,,0.28846751154678163
2025-12-11,Pillones,81.912548,53.020027148798675,,0.6472760089064581,,
2025-12-11,Chalhuanca,25.6,5.55,,0.21679687499999997,,
2025-12-11,Bamputañe,41.288598,,,0.0,,
2025-12-11,Total,426.9394545,252.35037354879867,,0.5910682905713945,,
